year,rating,primaryTitle,imdbid,isAdult,runtimeMinutes,genres,averageRating,numVotes,titleType,genres_labels
2010,3,The Disappearance of Haruhi Suzumiya,1572781,0,162,"Animation,Drama,Mystery",8.0,8517.0,movie,"['Animation', 'Drama', 'Mystery']"
2010,3,Who Killed Captain Alex?,1813757,0,64,"Action,Comedy,Crime",7.8,11502.0,movie,"['Action', 'Comedy', 'Crime']"
2010,2,Unthinkable,0914863,0,97,"Crime,Drama,Thriller",7.0,98157.0,movie,"['Crime', 'Drama', 'Thriller']"
2010,3,Alpha and Omega,1213012,0,90,"Adventure,Animation,Comedy",5.1,15773.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,3,Sucker Punch,0978764,0,110,"Action,Adventure,Fantasy",6.1,257759.0,movie,"['Action', 'Adventure', 'Fantasy']"
2011,1,The Green Hornet,0990407,0,119,"Action,Comedy,Crime",5.8,167308.0,movie,"['Action', 'Comedy', 'Crime']"
2011,3,Paul,1092026,0,104,"Adventure,Comedy,Sci-Fi",6.9,276111.0,movie,"['Adventure', 'Comedy', 'Sci-Fi']"
2011,3,The Rite,1161864,0,114,"Drama,Horror,Mystery",6.0,104885.0,movie,"['Drama', 'Horror', 'Mystery']"
2011,1,I Am Number Four,1464540,0,111,"Action,Adventure,Sci-Fi",6.1,250433.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2011,3,Inventory,1787729,0,90,Comedy,5.0,11.0,movie,['Comedy']
2011,0,The Eagle,1034389,0,114,"Action,Adventure,Drama",6.2,76281.0,movie,"['Action', 'Adventure', 'Drama']"
2011,3,The Adjustment Bureau,1385826,0,106,"Crime,Drama,Mystery",7.0,278077.0,movie,"['Crime', 'Drama', 'Mystery']"
2011,1,Rango,1192628,0,107,"Action,Adventure,Animation",7.3,307733.0,movie,"['Action', 'Adventure', 'Animation']"
2011,1,Battle Los Angeles,1217613,0,116,"Action,Adventure,Sci-Fi",5.7,188234.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2011,3,Bridesmaids,1478338,0,125,Comedy,6.8,318538.0,movie,['Comedy']
2011,3,Red Riding Hood,1486185,0,100,"Fantasy,Horror,Mystery",5.4,118010.0,movie,"['Fantasy', 'Horror', 'Mystery']"
2011,1,Beastly,1152398,0,86,"Drama,Fantasy,Romance",5.5,81246.0,movie,"['Drama', 'Fantasy', 'Romance']"
2011,3,Gnomeo & Juliet,0377981,0,84,"Adventure,Animation,Comedy",5.9,62261.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,3,Wake Wood,1296899,0,90,"Drama,Horror,Thriller",5.5,9080.0,movie,"['Drama', 'Horror', 'Thriller']"
2011,1,The Lincoln Lawyer,1189340,0,118,"Crime,Drama,Mystery",7.3,263490.0,movie,"['Crime', 'Drama', 'Mystery']"
2011,1,Source Code,0945513,0,93,"Action,Drama,Mystery",7.5,570250.0,movie,"['Action', 'Drama', 'Mystery']"
2011,1,Limitless,1219289,0,105,"Sci-Fi,Thriller",7.4,632588.0,movie,"['Sci-Fi', 'Thriller']"
2011,3,Hanna,0993842,0,111,"Action,Adventure,Drama",6.7,211944.0,movie,"['Action', 'Adventure', 'Drama']"
2011,1,Your Highness,1240982,0,102,"Action,Adventure,Comedy",5.5,106565.0,movie,"['Action', 'Adventure', 'Comedy']"
2011,2,Arthur,1334512,0,110,"Comedy,Romance",5.7,53577.0,movie,"['Comedy', 'Romance']"
2011,3,Scream 4,1262416,0,111,"Horror,Mystery",6.2,181889.0,movie,"['Horror', 'Mystery']"
2011,2,Hop,1411704,0,95,"Adventure,Animation,Comedy",5.4,39308.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,1,Rio,1436562,0,96,"Adventure,Animation,Comedy",6.9,263447.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,3,Atlas Shrugged: Part I,0480239,0,97,"Drama,Mystery,Sci-Fi",5.6,14614.0,movie,"['Drama', 'Mystery', 'Sci-Fi']"
2011,3,Thor,0800369,0,115,"Action,Fantasy",7.0,939418.0,movie,"['Action', 'Fantasy']"
2011,3,Fast Five,1596343,0,130,"Action,Crime,Thriller",7.3,422963.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,No Strings Attached,1411238,0,108,"Comedy,Romance",6.2,251208.0,movie,"['Comedy', 'Romance']"
2011,3,The Help,1454029,0,146,Drama,8.1,516230.0,movie,['Drama']
2011,3,Win Win,1606392,0,106,"Comedy,Drama,Sport",7.1,55911.0,movie,"['Comedy', 'Drama', 'Sport']"
2011,1,Hesher,1403177,0,106,"Comedy,Drama",6.9,55140.0,movie,"['Comedy', 'Drama']"
2011,3,Melancholia,1527186,0,135,"Drama,Sci-Fi",7.1,203385.0,movie,"['Drama', 'Sci-Fi']"
2011,1,Pirates of the Caribbean: On Stranger Tides,1298650,0,136,"Action,Adventure,Fantasy",6.6,590338.0,movie,"['Action', 'Adventure', 'Fantasy']"
2011,1,Water for Elephants,1067583,0,120,"Drama,Romance",6.9,122679.0,movie,"['Drama', 'Romance']"
2011,1,The Hangover Part II,1411697,0,102,Comedy,6.5,560175.0,movie,['Comedy']
2011,0,The Tree of Life,0478304,0,139,"Drama,Fantasy",6.8,189154.0,movie,"['Drama', 'Fantasy']"
2011,3,X-Men: First Class,1270798,0,131,"Action,Sci-Fi",7.7,750132.0,movie,"['Action', 'Sci-Fi']"
2011,3,Jane Eyre,1229822,0,120,"Drama,Mystery,Romance",7.3,95980.0,movie,"['Drama', 'Mystery', 'Romance']"
2011,3,Super 8,1650062,0,112,"Action,Sci-Fi,Thriller",7.0,375041.0,movie,"['Action', 'Sci-Fi', 'Thriller']"
2011,1,Green Lantern,1133985,0,114,"Action,Adventure,Sci-Fi",5.5,304267.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2011,1,Mr. Popper's Penguins,1396218,0,94,"Comedy,Family,Fantasy",6.0,110013.0,movie,"['Comedy', 'Family', 'Fantasy']"
2011,3,Jamie and Jessie Are Not Together,1718807,0,95,"Comedy,Musical,Romance",5.0,267.0,movie,"['Comedy', 'Musical', 'Romance']"
2011,3,Bad Teacher,1284575,0,92,"Comedy,Romance",5.7,218531.0,movie,"['Comedy', 'Romance']"
2011,3,Transformers: Dark of the Moon,1399103,0,154,"Action,Adventure,Comedy",6.2,446326.0,movie,"['Action', 'Adventure', 'Comedy']"
2011,3,Midnight in Paris,1605783,0,94,"Comedy,Fantasy,Romance",7.6,463118.0,movie,"['Comedy', 'Fantasy', 'Romance']"
2011,3,The Unleashed,1756832,0,106,"Drama,Horror,Thriller",3.7,313.0,movie,"['Drama', 'Horror', 'Thriller']"
2011,3,Horrible Bosses,1499658,0,98,"Comedy,Crime",6.9,480878.0,movie,"['Comedy', 'Crime']"
2011,3,Harry Potter and the Deathly Hallows: Part 2,1201607,0,130,"Adventure,Family,Fantasy",8.1,1005783.0,movie,"['Adventure', 'Family', 'Fantasy']"
2011,3,Friends with Benefits,1632708,0,109,"Comedy,Romance",6.5,411223.0,movie,"['Comedy', 'Romance']"
2011,1,Captain America: The First Avenger,0458339,0,124,"Action,Adventure,Sci-Fi",6.9,939617.0,movie,"['Action', 'Adventure', 'Sci-Fi']"
2011,3,"Crazy, Stupid, Love.",1570728,0,118,"Comedy,Drama,Romance",7.4,597166.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,1,Cowboys & Aliens,0409847,0,119,"Action,Drama,Sci-Fi",6.0,238220.0,movie,"['Action', 'Drama', 'Sci-Fi']"
2011,3,She Monkeys,1827358,0,84,"Drama,Sport",5.5,2439.0,movie,"['Drama', 'Sport']"
2011,1,Rise of the Planet of the Apes,1318514,0,105,"Action,Drama,Sci-Fi",7.6,595105.0,movie,"['Action', 'Drama', 'Sci-Fi']"
2011,0,Winnie the Pooh,1449283,0,63,"Adventure,Animation,Comedy",7.1,29758.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,1,Sleeping Sickness,1822304,0,91,Drama,6.2,724.0,movie,['Drama']
2011,1,30 Minutes or Less,1622547,0,83,"Action,Comedy,Crime",6.0,108641.0,movie,"['Action', 'Comedy', 'Crime']"
2011,3,The Skin I Live In,1189073,0,120,"Drama,Mystery,Thriller",7.6,175188.0,movie,"['Drama', 'Mystery', 'Thriller']"
2011,3,Conan the Barbarian,0816462,0,113,"Action,Adventure,Fantasy",5.2,104582.0,movie,"['Action', 'Adventure', 'Fantasy']"
2011,3,Masks,1941600,0,112,"Horror,Mystery,Thriller",5.7,861.0,movie,"['Horror', 'Mystery', 'Thriller']"
2011,3,The Smurfs,0472181,0,103,"Adventure,Animation,Comedy",5.4,101381.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,3,A Separation,1832382,0,123,Drama,8.3,271140.0,movie,['Drama']
2011,0,Apollo 18,1772240,0,86,"Horror,Mystery,Sci-Fi",5.2,59324.0,movie,"['Horror', 'Mystery', 'Sci-Fi']"
2011,1,The Guard,1540133,0,96,"Comedy,Crime,Thriller",7.3,99459.0,movie,"['Comedy', 'Crime', 'Thriller']"
2011,3,Contagion,1598778,0,106,"Drama,Thriller",6.8,325651.0,movie,"['Drama', 'Thriller']"
2011,3,Drive,0780504,0,100,"Action,Drama",7.8,740601.0,movie,"['Action', 'Drama']"
2011,3,Kung Fu Panda 2,1302011,0,90,"Action,Adventure,Animation",7.3,342335.0,movie,"['Action', 'Adventure', 'Animation']"
2011,3,The Woman,1714208,0,103,"Drama,Horror,Thriller",6.0,27002.0,movie,"['Drama', 'Horror', 'Thriller']"
2011,2,Dolphin Tale,1564349,0,113,"Drama,Family",6.8,26394.0,movie,"['Drama', 'Family']"
2011,3,Straw Dogs,0999913,0,110,"Action,Drama,Thriller",5.8,37108.0,movie,"['Action', 'Drama', 'Thriller']"
2011,3,Red State,0873886,0,88,"Action,Horror,Thriller",6.1,69286.0,movie,"['Action', 'Horror', 'Thriller']"
2011,1,The Inbetweeners,1716772,0,97,Comedy,6.7,89383.0,movie,['Comedy']
2011,3,Tonight You're Mine,1672845,0,80,"Comedy,Drama,Music",6.5,4899.0,movie,"['Comedy', 'Drama', 'Music']"
2011,3,Exit Humanity,1781812,0,114,"Drama,Horror",5.2,4756.0,movie,"['Drama', 'Horror']"
2011,1,The Dead Inside,1582270,0,98,"Horror,Musical",5.4,394.0,movie,"['Horror', 'Musical']"
2011,1,Donovan's Echo,1743922,0,91,"Drama,Fantasy,Mystery",6.2,2164.0,movie,"['Drama', 'Fantasy', 'Mystery']"
2011,0,Killer Elite,1448755,0,116,"Action,Crime,Thriller",6.4,138665.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,Take This Waltz,1592281,0,116,"Comedy,Drama",6.5,30946.0,movie,"['Comedy', 'Drama']"
2011,1,Moneyball,1210166,0,133,"Biography,Drama,Sport",7.6,491065.0,movie,"['Biography', 'Drama', 'Sport']"
2011,3,Circumstance,1684628,0,107,Drama,5.9,8170.0,movie,['Drama']
2011,3,Higher Ground,1562568,0,109,Drama,6.2,3354.0,movie,['Drama']
2011,3,Attenberg,1691323,0,97,"Comedy,Drama,Romance",6.2,8173.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,3,The Lie,1531930,0,80,Drama,5.1,747.0,movie,['Drama']
2011,1,Moon Point,1832405,0,85,Comedy,5.3,154.0,movie,['Comedy']
2011,3,Thespians,1604225,0,88,Documentary,8.0,52.0,movie,['Documentary']
2011,1,Starbuck,1756750,0,109,"Comedy,Drama,Romance",7.2,17307.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,3,The Black Power Mixtape 1967-1975,1592527,0,100,"Documentary,History",7.6,2556.0,movie,"['Documentary', 'History']"
2011,2,Lloyd the Conqueror,1675439,0,95,Comedy,5.8,399.0,movie,['Comedy']
2011,3,Attack the Block,1478964,0,88,"Action,Adventure,Comedy",6.7,114160.0,movie,"['Action', 'Adventure', 'Comedy']"
2011,1,The Ides of March,1124035,0,101,"Drama,Thriller",7.1,235992.0,movie,"['Drama', 'Thriller']"
2011,1,Tinker Tailor Soldier Spy,1340800,0,127,"Drama,Mystery,Thriller",7.0,221121.0,movie,"['Drama', 'Mystery', 'Thriller']"
2011,1,Page One,1787777,0,92,Documentary,6.9,3466.0,movie,['Documentary']
2011,1,Real Steel,0433035,0,127,"Action,Drama,Sci-Fi",7.1,372124.0,movie,"['Action', 'Drama', 'Sci-Fi']"
2011,0,The Mechanic,0472399,0,93,"Action,Crime,Thriller",6.5,179356.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,Footloose,1068242,0,113,"Comedy,Drama,Music",5.9,54456.0,movie,"['Comedy', 'Drama', 'Music']"
2011,1,The Artist,1655442,0,100,"Comedy,Drama,Romance",7.8,252865.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,1,The Captains,1946421,0,97,"Biography,Documentary,Sci-Fi",6.8,3155.0,movie,"['Biography', 'Documentary', 'Sci-Fi']"
2011,3,The Thing,0905372,0,103,"Horror,Mystery,Sci-Fi",6.2,151289.0,movie,"['Horror', 'Mystery', 'Sci-Fi']"
2011,2,Cars 2,1216475,0,106,"Adventure,Animation,Comedy",6.2,240091.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,2,The Three Musketeers,1509767,0,110,"Action,Adventure,Fantasy",5.7,114290.0,movie,"['Action', 'Adventure', 'Fantasy']"
2011,2,The Big Year,1053810,0,100,Comedy,6.2,49785.0,movie,['Comedy']
2011,3,I Am Nasrine,1440118,0,93,Drama,5.3,369.0,movie,['Drama']
2011,3,Restless,1498569,0,91,"Drama,Romance",6.7,18626.0,movie,"['Drama', 'Romance']"
2011,3,We Need to Talk About Kevin,1242460,0,112,"Drama,Mystery,Thriller",7.4,175708.0,movie,"['Drama', 'Mystery', 'Thriller']"
2011,3,Almanya: Welcome to Germany,1630027,0,101,"Comedy,Drama",7.1,7368.0,movie,"['Comedy', 'Drama']"
2011,3,French Immersion,1674692,0,99,Comedy,5.0,336.0,movie,['Comedy']
2011,1,In Time,1637688,0,109,"Action,Sci-Fi,Thriller",6.7,470499.0,movie,"['Action', 'Sci-Fi', 'Thriller']"
2011,1,The Adventures of Tintin,0983193,0,107,"Action,Adventure,Animation",7.3,250183.0,movie,"['Action', 'Adventure', 'Animation']"
2011,2,50/50,1306980,0,100,"Comedy,Drama,Romance",7.6,348797.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,1,Margin Call,1615147,0,107,"Drama,Thriller",7.1,154260.0,movie,"['Drama', 'Thriller']"
2011,3,October Baby,1720182,0,107,"Drama,Family,Mystery",6.6,8022.0,movie,"['Drama', 'Family', 'Mystery']"
2011,3,The Future,1235170,0,91,"Drama,Fantasy,Romance",6.1,9328.0,movie,"['Drama', 'Fantasy', 'Romance']"
2011,3,The Mountain,1813314,0,73,Drama,5.6,278.0,movie,['Drama']
2011,3,Take Shelter,1675192,0,120,"Drama,Thriller",7.3,112980.0,movie,"['Drama', 'Thriller']"
2011,3,Dream House,1462041,0,92,"Drama,Mystery,Thriller",6.0,70582.0,movie,"['Drama', 'Mystery', 'Thriller']"
2011,3,Rid of Me,1376233,0,90,Comedy,6.6,1037.0,movie,['Comedy']
2011,3,Martha Marcy May Marlene,1441326,0,102,"Drama,Mystery,Thriller",6.8,57349.0,movie,"['Drama', 'Mystery', 'Thriller']"
2011,2,Immortals,1253864,0,110,"Action,Drama,Fantasy",6.0,180837.0,movie,"['Action', 'Drama', 'Fantasy']"
2011,1,A Very Harold & Kumar Christmas,1268799,0,90,"Adventure,Comedy",6.2,74194.0,movie,"['Adventure', 'Comedy']"
2011,1,Free Men,1699185,0,99,"Drama,History,Romance",6.6,1489.0,movie,"['Drama', 'History', 'Romance']"
2011,3,Like Crazy,1758692,0,86,"Drama,Romance",6.6,64122.0,movie,"['Drama', 'Romance']"
2011,3,The Descendants,1033575,0,115,"Comedy,Drama",7.3,256887.0,movie,"['Comedy', 'Drama']"
2011,3,Fabienne,1900856,0,92,"Crime,Drama,Thriller",5.3,187.0,movie,"['Crime', 'Drama', 'Thriller']"
2011,3,Just Go with It,1564367,0,117,"Comedy,Romance",6.4,279899.0,movie,"['Comedy', 'Romance']"
2011,2,Final Destination 5,1622979,0,92,"Horror,Thriller",5.9,142545.0,movie,"['Horror', 'Thriller']"
2011,3,Paranormal Activity 3,1778304,0,83,"Horror,Mystery,Thriller",5.8,102464.0,movie,"['Horror', 'Mystery', 'Thriller']"
2011,1,Puss in Boots,0448694,0,90,"Action,Adventure,Animation",6.6,203502.0,movie,"['Action', 'Adventure', 'Animation']"
2011,3,Soul Surfer,1596346,0,112,"Biography,Drama,Family",7.0,54769.0,movie,"['Biography', 'Drama', 'Family']"
2011,3,My Week with Marilyn,1655420,0,99,"Biography,Drama",6.9,90830.0,movie,"['Biography', 'Drama']"
2011,1,The Muppets,1204342,0,103,"Adventure,Comedy,Family",7.1,99299.0,movie,"['Adventure', 'Comedy', 'Family']"
2011,3,Le Havre,1508675,0,93,"Comedy,Drama",7.2,24721.0,movie,"['Comedy', 'Drama']"
2011,3,Hoodwinked Too! Hood vs. Evil,0844993,0,86,"Adventure,Animation,Comedy",4.7,14492.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,1,Priest,0822847,0,87,"Action,Fantasy,Horror",5.7,127358.0,movie,"['Action', 'Fantasy', 'Horror']"
2011,1,The Intouchables,1675434,0,112,"Comedy,Drama",8.5,986704.0,movie,"['Comedy', 'Drama']"
2011,3,Polisse,1661420,0,127,"Crime,Drama",7.3,16012.0,movie,"['Crime', 'Drama']"
2011,3,Flypaper,1541160,0,87,"Comedy,Crime,Mystery",6.3,34695.0,movie,"['Comedy', 'Crime', 'Mystery']"
2011,1,Sherlock Holmes: A Game of Shadows,1515091,0,129,"Action,Adventure,Mystery",7.4,494337.0,movie,"['Action', 'Adventure', 'Mystery']"
2011,2,Hall Pass,0480687,0,105,"Comedy,Romance",5.9,134217.0,movie,"['Comedy', 'Romance']"
2011,3,The Roommate,1265990,0,91,"Drama,Horror,Thriller",4.8,42812.0,movie,"['Drama', 'Horror', 'Thriller']"
2011,3,Alvin and the Chipmunks: Chipwrecked,1615918,0,87,"Adventure,Animation,Comedy",4.4,42525.0,movie,"['Adventure', 'Animation', 'Comedy']"
2011,3,Young Adult,1625346,0,94,"Comedy,Drama",6.3,89351.0,movie,"['Comedy', 'Drama']"
2011,1,The Girl with the Dragon Tattoo,1568346,0,158,"Crime,Drama,Mystery",7.8,516548.0,movie,"['Crime', 'Drama', 'Mystery']"
2011,1,Diary of a Wimpy Kid: Rodrick Rules,1650043,0,99,"Comedy,Family",6.6,39956.0,movie,"['Comedy', 'Family']"
2011,3,The Darkest Hour,1093357,0,89,"Action,Adventure,Horror",4.9,65205.0,movie,"['Action', 'Adventure', 'Horror']"
2011,1,War Horse,1568911,0,146,"Adventure,Drama,War",7.2,170109.0,movie,"['Adventure', 'Drama', 'War']"
2011,1,Tower Heist,0471042,0,104,"Action,Comedy,Crime",6.2,154795.0,movie,"['Action', 'Comedy', 'Crime']"
2011,1,Mission: Impossible - Ghost Protocol,1229238,0,132,"Action,Adventure,Thriller",7.4,552740.0,movie,"['Action', 'Adventure', 'Thriller']"
2011,3,Fright Night,1438176,0,106,"Action,Comedy,Drama",6.4,117332.0,movie,"['Action', 'Comedy', 'Drama']"
2011,3,Once Upon a Warrior,1621994,0,133,"Action,Adventure,Family",5.2,655.0,movie,"['Action', 'Adventure', 'Family']"
2011,3,Hugo,0970179,0,126,"Adventure,Drama,Family",7.5,344253.0,movie,"['Adventure', 'Drama', 'Family']"
2011,1,The Rum Diary,0376136,0,119,"Comedy,Drama",6.1,109404.0,movie,"['Comedy', 'Drama']"
2011,3,Carnage,1692486,0,80,"Comedy,Drama",7.1,136314.0,movie,"['Comedy', 'Drama']"
2011,3,Hysteria,1435513,0,100,"Biography,Comedy,Romance",6.7,33837.0,movie,"['Biography', 'Comedy', 'Romance']"
2011,0,Haywire,1506999,0,93,"Action,Drama,Thriller",5.8,91811.0,movie,"['Action', 'Drama', 'Thriller']"
2011,1,Once Upon a Time in Anatolia,1827487,0,157,"Crime,Drama,Thriller",7.8,52442.0,movie,"['Crime', 'Drama', 'Thriller']"
2011,3,Our Idiot Brother,1637706,0,90,"Comedy,Drama",6.4,91863.0,movie,"['Comedy', 'Drama']"
2011,3,17 Girls,1860152,0,86,Drama,6.0,3439.0,movie,['Drama']
2011,3,Iris,1606618,0,85,"Drama,Family,History",6.0,180.0,movie,"['Drama', 'Family', 'History']"
2011,1,Cedar Rapids,1477837,0,87,Comedy,6.3,40586.0,movie,['Comedy']
2011,2,Extremely Loud & Incredibly Close,0477302,0,129,"Adventure,Drama,Mystery",6.9,106831.0,movie,"['Adventure', 'Drama', 'Mystery']"
2011,1,Warrior,1291584,0,140,"Action,Drama,Sport",8.1,517440.0,movie,"['Action', 'Drama', 'Sport']"
2011,3,Albert Nobbs,1602098,0,113,"Drama,Romance",6.7,26156.0,movie,"['Drama', 'Romance']"
2011,3,The Iron Lady,1007029,0,105,"Biography,Drama",6.4,115516.0,movie,"['Biography', 'Drama']"
2011,0,Ghost Rider: Spirit of Vengeance,1071875,0,96,"Action,Fantasy,Thriller",4.3,131112.0,movie,"['Action', 'Fantasy', 'Thriller']"
2011,3,From Up on Poppy Hill,1798188,0,91,"Animation,Comedy,Drama",7.4,56720.0,movie,"['Animation', 'Comedy', 'Drama']"
2011,3,Quarantine 2: Terminal,1699231,0,86,"Horror,Sci-Fi,Thriller",5.2,21852.0,movie,"['Horror', 'Sci-Fi', 'Thriller']"
2011,0,Phase 7,1568816,0,97,"Comedy,Sci-Fi,Thriller",5.9,3444.0,movie,"['Comedy', 'Sci-Fi', 'Thriller']"
2011,3,Friends with Kids,1720616,0,107,"Comedy,Drama,Romance",6.1,43792.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,3,Terraferma,1641410,0,88,Drama,6.7,3261.0,movie,['Drama']
2011,2,We Bought a Zoo,1389137,0,124,"Comedy,Drama,Family",7.0,157047.0,movie,"['Comedy', 'Drama', 'Family']"
2011,1,The Human Centipede 2 (Full Sequence),1530509,0,91,Horror,3.8,46026.0,movie,['Horror']
2011,3,Black Butterflies,0906778,0,100,"Biography,Drama",6.1,2395.0,movie,"['Biography', 'Drama']"
2011,3,Monte Carlo,1067774,0,109,"Adventure,Comedy,Family",5.8,51014.0,movie,"['Adventure', 'Comedy', 'Family']"
2011,3,"Jeff, Who Lives at Home",1588334,0,83,"Comedy,Drama",6.4,66121.0,movie,"['Comedy', 'Drama']"
2011,3,The Best Exotic Marigold Hotel,1412386,0,124,"Comedy,Drama,Romance",7.2,102332.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,3,Monsieur Lazhar,2011971,0,95,"Comedy,Drama",7.5,21616.0,movie,"['Comedy', 'Drama']"
2011,3,The Cabin in the Woods,1259521,0,95,"Horror,Mystery,Thriller",7.0,475511.0,movie,"['Horror', 'Mystery', 'Thriller']"
2011,1,This Is Not a Film,1667905,0,75,Documentary,7.4,5858.0,movie,['Documentary']
2011,3,The Awakening,1687901,0,102,"Drama,Horror,Mystery",6.5,70873.0,movie,"['Drama', 'Horror', 'Mystery']"
2011,3,A Little Bit of Heaven,1440161,0,106,"Comedy,Drama,Fantasy",6.2,30329.0,movie,"['Comedy', 'Drama', 'Fantasy']"
2011,2,Wuthering Heights,1181614,0,129,"Drama,Romance",6.0,11481.0,movie,"['Drama', 'Romance']"
2011,3,Alps,1859446,0,93,Drama,6.3,15027.0,movie,['Drama']
2011,1,Familiar Grounds,1671457,0,90,Drama,6.6,549.0,movie,['Drama']
2011,3,Life Without Principle,1371585,0,107,"Crime,Drama",6.9,2886.0,movie,"['Crime', 'Drama']"
2011,3,The Deep Blue Sea,1700844,0,98,"Drama,Romance",6.2,17146.0,movie,"['Drama', 'Romance']"
2011,2,Michael,1906426,0,96,"Drama,Thriller",6.9,5331.0,movie,"['Drama', 'Thriller']"
2011,1,Sleepless Night,1683921,0,103,"Action,Crime,Thriller",6.6,5220.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,Café de Flore,1550312,0,120,"Drama,Romance",7.3,17132.0,movie,"['Drama', 'Romance']"
2011,0,Day of the Falcon,1701210,0,130,"Action,Drama,History",6.6,12921.0,movie,"['Action', 'Drama', 'History']"
2011,2,Salmon Fishing in the Yemen,1441952,0,107,"Comedy,Drama,Romance",6.8,68324.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,3,Pariah,1233334,0,86,Drama,7.2,7834.0,movie,['Drama']
2011,3,Damsels in Distress,1667307,0,99,"Comedy,Drama,Romance",5.8,10168.0,movie,"['Comedy', 'Drama', 'Romance']"
2011,2,Footnote,1445520,0,107,"Comedy,Drama",7.1,6476.0,movie,"['Comedy', 'Drama']"
2011,3,Mitsuko Delivers,1897941,0,109,Comedy,6.2,218.0,movie,['Comedy']
2011,3,Johnny English Reborn,1634122,0,101,"Action,Adventure,Comedy",6.3,146241.0,movie,"['Action', 'Adventure', 'Comedy']"
2011,0,The Raid: Redemption,1899353,0,101,"Action,Crime,Thriller",7.6,225537.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,Les trois disparitions de Soad Hosni,2007418,0,70,Documentary,6.8,36.0,movie,['Documentary']
2011,3,Tomboy,1847731,0,82,Drama,7.4,22980.0,movie,['Drama']
2011,3,Albatross,1541149,0,90,Drama,6.3,5711.0,movie,['Drama']
2011,3,Another Happy Day,1719071,0,119,"Comedy,Drama",6.0,4715.0,movie,"['Comedy', 'Drama']"
2011,2,Tyrannosaur,1204340,0,92,Drama,7.5,34705.0,movie,['Drama']
2011,3,"Turn Me On, Dammit!",1650407,0,76,"Comedy,Romance",6.3,9893.0,movie,"['Comedy', 'Romance']"
2011,3,Perfect Sense,1439572,0,92,"Drama,Romance,Sci-Fi",7.0,65953.0,movie,"['Drama', 'Romance', 'Sci-Fi']"
2011,3,Combat Girls,1890373,0,107,Drama,6.7,5913.0,movie,['Drama']
2011,3,Catch .44,1886493,0,94,"Action,Thriller",4.6,18224.0,movie,"['Action', 'Thriller']"
2011,3,Snow Flower and the Secret Fan,1541995,0,120,"Drama,History",6.1,4118.0,movie,"['Drama', 'History']"
2011,1,Headhunters,1614989,0,100,"Action,Crime,Thriller",7.5,109711.0,movie,"['Action', 'Crime', 'Thriller']"
2011,3,Found Memories,2043879,0,98,Drama,7.2,966.0,movie,['Drama']
2011,1,We Have a Pope,1456472,0,102,"Comedy,Drama",6.7,15135.0,movie,"['Comedy', 'Drama']"
2011,3,W.E.,1536048,0,119,"Drama,History,Romance",6.2,13949.0,movie,"['Drama', 'History', 'Romance']"
2011,3,Kill List,1788391,0,95,"Crime,Drama,Horror",6.4,47958.0,movie,"['Crime', 'Drama', 'Horror']"
2011,3,11 Flowers,2042432,0,110,"Crime,Drama,History",7.0,787.0,movie,"['Crime', 'Drama', 'History']"
2011,3,Codependent Lesbian Space Alien Seeks Same,1762248,0,76,"Comedy,Romance,Sci-Fi",6.2,364.0,movie,"['Comedy', 'Romance', 'Sci-Fi']"
2011,3,Jack and Jill,0810913,0,91,Comedy,3.3,93721.0,movie,['Comedy']
2011,3,Another Earth,1549572,0,92,"Drama,Mystery,Romance",6.9,102781.0,movie,"['Drama', 'Mystery', 'Romance']"
2011,0,Hara-Kiri: Death of a Samurai,1728196,0,128,Drama,7.3,9810.0,movie,['Drama']
2011,3,Margaret,0466893,0,150,"Drama,Mystery",6.5,18972.0,movie,"['Drama', 'Mystery']"
2011,3,A Dangerous Method,1571222,0,99,"Biography,Drama,Romance",6.4,110727.0,movie,"['Biography', 'Drama', 'Romance']"
2011,3,The Divide,1535616,0,112,"Drama,Horror,Sci-Fi",5.7,39789.0,movie,"['Drama', 'Horror', 'Sci-Fi']"
